ISO_Code,Year,EFW,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation,RGDP Per Capita,RGDP Per Capita Lag,Log RGDP Per Capita,Log RGDP Per Capita Lag,North America,Inflation
NAM,1/1/05,0.040983875,-0.367741625,0.164557821,0.122280088,0.25657162,0.02925147,-394,-292,-0.055790231,-0.039427275,0,3.382646819
NAM,1/1/04,-0.244215745,-0.446854199,-0.487437634,-0.221463024,0.057838897,-0.123162767,-86,-394,-0.012602746,-0.055790231,0,3.032139473
NAM,1/1/03,0.211503446,-0.054391193,0.66227915,-0.125847541,0.47915021,0.096326604,-628,-86,-0.097184816,-0.012602746,0,2.981574539
NAM,1/1/02,-0.063923067,-0.009993338,-0.356005999,0.172960013,-0.132151444,0.005575432,-4,-628,-0.000650301,-0.097184816,0,3.838284639
NAM,1/1/01,-0.073316738,-0.39619726,0.232799043,-0.208731496,-0.000524157,0.00607018,-175,-4,-0.028872747,-0.000650301,0,3.494464976
NPL,1/1/14,-0.048002569,-0.20899308,-0.118599782,0.022767585,-0.010040025,0.074852455,-34,20,-0.013946083,0.008180005,0,2.621050017
NPL,1/1/13,-0.097432094,0.226406219,-0.426465838,-0.008633198,-0.260149753,-0.018317901,-105,-34,-0.044339118,-0.013946083,0,3.725326661
NPL,1/1/12,-0.155368953,-0.378082062,-0.20479606,-0.01622718,-0.072983215,-0.104756247,-58,-105,-0.025362094,-0.044339118,0,4.82239636
NPL,1/1/11,-0.002911316,0.117321043,-0.043060304,-0.064911473,-0.045985706,0.022079862,-69,-58,-0.031034647,-0.025362094,0,3.338979636
NPL,1/1/10,-0.088632384,-0.061650496,-0.284286647,-0.070685017,0.076609272,-0.10314903,-40,-69,-0.018442201,-0.031034647,0,2.936231536
NPL,1/1/09,-0.203939453,-0.161750291,-0.134579091,-0.139129028,0.083962472,-0.668201327,-70,-40,-0.033115609,-0.018442201,0,8.952970203
NPL,1/1/08,0.11176019,0.217663523,0.144688329,0.231472258,-0.135409025,0.100385865,-67,-70,-0.032757757,-0.033115609,0,4.816767674
NPL,1/1/07,0.130512988,0.039222716,-0.071326389,0.48358244,0.151705202,0.049380973,-96,-67,-0.048889573,-0.032757757,0,4.282396048
NPL,1/1/06,0.260187479,0.316352126,0.923031794,-0.019142319,0.114489713,-0.033793921,-46,-96,-0.024301249,-0.048889573,0,4.112183912
NPL,1/1/05,-0.180318447,-0.035674379,-0.682451748,-0.222191685,-0.01859594,0.057321519,-50,-46,-0.02710193,-0.024301249,0,3.382646819
NPL,1/1/04,-0.194767654,-1.59152027,0.509898467,0.156461232,-0.134372255,0.085694557,-37,-50,-0.020539162,-0.02710193,0,3.032139473
NPL,1/1/03,-0.075533478,-0.038704658,-0.119961576,-0.161343374,0.035543675,-0.093201456,-56,-37,-0.03191154,-0.020539162,0,2.981574539
NPL,1/1/02,0.148807072,-0.107825336,0.495898077,0.208217257,0.050326628,0.097418734,-40,-56,-0.023433996,-0.03191154,0,3.838284639
NPL,1/1/01,-0.079224664,0.011846684,-0.584079238,0.15641415,0.039208417,-0.019513331,25,-40,0.014710474,-0.023433996,0,3.494464976
NLD,1/1/14,0.003458149,-0.04673851,-0.097453254,0.049551599,0.133788033,-0.021857123,-664,-731,-0.014909228,-0.016160583,0,2.621050017
NLD,1/1/13,-0.115117356,-0.016427812,-0.08030298,-0.138354761,-0.208511749,-0.13198948,-461,-664,-0.010483444,-0.014909228,0,3.725326661
NLD,1/1/12,0.028469801,-0.011556148,0.115745204,-0.136480882,-0.073269648,0.247910479,213,-461,0.004857423,-0.010483444,0,4.82239636
NLD,1/1/11,0.043133502,0.043152552,0.116672686,0.012965338,0.098414553,-0.055537619,634,213,0.014320162,0.004857423,0,3.338979636
NLD,1/1/10,-0.093409561,-0.223686488,-0.169103038,0.020723068,-1.55E-05,-0.094965805,-525,634,-0.011843535,0.014320162,0,2.936231536
NLD,1/1/09,-0.047907849,0.068337876,-0.098037662,-0.055757339,-0.024003383,-0.130078738,-386,-525,-0.008798179,-0.011843535,0,8.952970203
NLD,1/1/08,0.151727566,0.512304855,0.101429503,0.02213467,-0.024522327,0.147291129,1944,-386,0.043543562,-0.008798179,0,4.816767674
NLD,1/1/07,0.063274618,0.035020089,0.140368287,0.04875918,0.122570942,-0.030345407,-587,1944,-0.01294952,0.043543562,0,4.282396048
NLD,1/1/06,0.003243216,-0.044353272,0.148706695,-0.109452759,-0.021526736,0.042842151,-1512,-587,-0.034148888,-0.01294952,0,4.112183912
NLD,1/1/05,0.04862916,0.272829371,-0.03369847,-0.005906365,-0.079684083,0.089605347,-1412,-1512,-0.032979004,-0.034148888,0,3.382646819
NLD,1/1/04,-0.038998065,-0.11771531,-0.270448118,0.083317235,0.248883049,-0.139027178,-794,-1412,-0.019034039,-0.032979004,0,3.032139473
NLD,1/1/03,-0.031048005,-0.302385546,0.041937549,0.013721077,0.160309963,-0.068823067,-681,-794,-0.016618853,-0.019034039,0,2.981574539
NLD,1/1/02,-0.007608324,0.160209674,-0.04080977,-0.043774164,-0.109316112,-0.004351248,77,-681,0.001892985,-0.016618853,0,3.838284639
NLD,1/1/01,0.000496479,0.04975226,0.011185948,-0.053850107,0.241812316,-0.246418019,218,77,0.005340009,0.001892985,0,3.494464976
NZL,1/1/14,-0.000923321,-0.006236418,-0.00706044,-0.053542546,0.239301061,-0.17707826,-357,-599,-0.010651253,-0.017620435,0,2.621050017
NZL,1/1/13,-0.006108555,-0.026095466,0.034438155,0.039093076,-0.197988911,0.120010368,-350,-357,-0.01055371,-0.010651253,0,3.725326661
NZL,1/1/12,-0.003154102,-0.07358866,-0.001996608,0.129822077,-0.103270505,0.033263184,-315,-350,-0.009594518,-0.01055371,0,4.82239636
NZL,1/1/11,-0.081565106,-0.046209569,0.029538471,-0.061145902,0.157817058,-0.487825589,-617,-315,-0.019064086,-0.009594518,0,3.338979636
NZL,1/1/10,-0.036877447,-0.467440877,-0.102980146,0.085980432,0.004622032,0.295431325,-422,-617,-0.013251466,-0.019064086,0,2.936231536
NZL,1/1/09,-0.027926188,-0.086143483,-0.038747932,0.049444225,0.06384815,-0.128031901,-305,-422,-0.009687998,-0.013251466,0,8.952970203
NZL,1/1/08,0.073680726,0.257208531,0.157982681,-0.089248559,-0.001477878,0.043938855,261,-305,0.008296165,-0.009687998,0,4.816767674
NZL,1/1/07,-0.016502755,0.088009473,-0.090013744,0.089370236,-0.087836627,-0.082043113,391,261,0.012300975,0.008296165,0,4.282396048
NZL,1/1/06,-0.134349314,0.00354676,-0.55164484,-0.159859866,0.027928737,0.008282641,-944,391,-0.029960984,0.012300975,0,4.112183912
NZL,1/1/05,0.171695827,0.030477532,0.530629747,0.109508778,0.059646367,0.128216711,-485,-944,-0.01574938,-0.029960984,0,3.382646819
NZL,1/1/04,-0.048345432,-0.002735227,-0.285001517,-0.071502835,0.042399129,0.075113288,-421,-485,-0.013875151,-0.01574938,0,3.032139473
NZL,1/1/03,0.002050149,0.07424461,0.052427513,-0.043319821,0.074427729,-0.147529289,-896,-421,-0.030186903,-0.013875151,0,2.981574539
NZL,1/1/02,-0.03979317,-0.08601016,-0.022846985,-0.12211975,0.032686311,-0.000675265,-776,-896,-0.026901234,-0.030186903,0,3.838284639
NZL,1/1/01,-0.112296077,0.019747749,-0.037422603,0.02523441,0.067802376,-0.636842319,-869,-776,-0.03100996,-0.026901234,0,3.494464976
NIC,1/1/14,0.075044891,0.716587639,-0.149612749,-0.015167542,-0.226138841,0.049555948,-181,-179,-0.037906329,-0.036125409,1,2.621050017
NIC,1/1/13,0.042630679,0.053529412,0.149349573,-0.312717385,0.247205351,0.075786442,-158,-181,-0.034306447,-0.037906329,1,3.725326661
NIC,1/1/12,-0.028420917,-0.200605334,0.238384899,-0.079809866,-0.058702415,-0.041371869,-151,-158,-0.033924403,-0.034306447,1,4.82239636
NIC,1/1/11,-0.046499465,0.006780415,-0.138532489,0.000582481,0.007632415,-0.108960149,-187,-151,-0.043673023,-0.033924403,1,3.338979636
NIC,1/1/10,-0.110953725,-0.220024042,-0.248929308,-0.200703303,0.040534631,0.074353397,-202,-187,-0.049422974,-0.043673023,1,2.936231536
NIC,1/1/09,-0.001061289,-0.257897588,-0.107805842,0.416630118,-0.028681589,-0.027551542,-79,-202,-0.020013334,-0.049422974,1,8.952970203
NIC,1/1/08,0.029243254,0.443115671,0.119055397,-0.681043585,0.00865607,0.256432716,159,-79,0.039879893,-0.020013334,1,4.816767674
NIC,1/1/07,0.284953367,0.424158055,0.089980486,0.589968989,0.096913284,0.223746024,-63,159,-0.015611765,0.039879893,1,4.282396048
NIC,1/1/06,-0.015925316,0.046208411,-0.075020058,0.057224661,-0.129356928,0.021317334,-152,-63,-0.038701368,-0.015611765,1,4.112183912
NIC,1/1/05,-0.056249181,0.24876119,-0.2692404,0.173659525,-0.130458825,-0.303967395,-103,-152,-0.027103356,-0.038701368,1,3.382646819
NIC,1/1/04,-0.16944813,-0.194578349,-0.407910307,-0.032528641,0.045218254,-0.257441608,-103,-103,-0.027858461,-0.027103356,1,3.032139473
NIC,1/1/03,0.117008071,0.013152749,0.003973375,0.152967283,0.490027079,-0.07508013,-132,-103,-0.036875686,-0.027858461,1,2.981574539
NIC,1/1/02,-0.045482852,-0.151613652,0.116730633,0.021204098,-0.125279813,-0.088455525,-31,-132,-0.008860998,-0.036875686,1,3.838284639
NIC,1/1/01,-0.30865927,-0.645908518,0.016544323,-0.460759329,0.037542868,-0.490715696,32,-31,0.009145534,-0.008860998,1,3.494464976
NER,1/1/14,0.173103321,0.132352941,-0.063345976,0.006262025,0.214978184,0.575269429,-2,-12,-0.002192983,-0.013057857,0,2.621050017
NER,1/1/13,-0.107659627,0.084705882,-0.01265206,-0.068622682,-0.244713008,-0.297016266,-31,-2,-0.03462099,-0.002192983,0,3.725326661
NER,1/1/12,-0.043134036,0.571014221,0.200867219,-0.135679749,-0.686337114,-0.165534758,-16,-31,-0.018349139,-0.03462099,0,4.82239636
NER,1/1/11,0.070872004,0.623847047,-0.184727533,0.084572285,-0.073143506,-0.096188273,-65,-16,-0.078211823,-0.018349139,0,3.338979636
NER,1/1/10,0.048341612,0.025628571,0.127596076,-0.057529769,0,0.14601318,10,-65,0.012437971,-0.078211823,0,2.936231536
NER,1/1/09,-0.137199858,-0.660031524,0.209620396,-0.106176561,0,-0.129411602,-36,10,-0.045519868,0.012437971,0,8.952970203
NER,1/1/08,-0.305742192,0.001866841,-1.02926123,-0.303459495,0.0001,-0.197957076,33,-36,0.041804694,-0.045519868,0,4.816767674
NER,1/1/07,-0.114885069,-0.206730954,-0.017942816,0.425834729,-0.0001,-0.775486306,-44,33,-0.056137187,0.041804694,0,4.282396048
NER,1/1/06,0.06726952,0.05724992,-0.135919224,0.461422568,-0.081859685,0.035454023,4,-44,0.005235614,-0.056137187,0,4.112183912
NER,1/1/05,-0.260533017,-0.433201269,0.104426295,-0.61706132,-0.18,-0.176828789,-15,4,-0.019776518,0.005235614,0,3.382646819
NER,1/1/04,0.079756023,-0.051446787,-0.130898935,0.75236022,0.0345635,-0.205797885,-33,-15,-0.044936083,-0.019776518,0,3.032139473
NER,1/1/03,-0.159330051,-0.780051573,-0.003164921,-0.047184435,0.054049253,-0.02029858,32,-33,0.043603637,-0.044936083,0,2.981574539
NER,1/1/02,-0.001186827,0.212167153,-0.050434774,-0.242987591,0.07361285,0.001708227,-25,32,-0.033901552,0.043603637,0,3.838284639
NER,1/1/01,-0.028064389,-0.089725858,0.175646906,0.053647063,0.068862193,-0.348752247,-12,-25,-0.016690234,-0.033901552,0,3.494464976
NGA,1/1/14,-0.054043348,-0.427647059,-0.13020582,0.009853727,0.107160121,0.170622292,-9,218,-0.001614785,0.039866314,0,2.621050017
NGA,1/1/13,0.007870197,-0.039411765,-0.346006707,-0.322595787,0.960880741,-0.213515496,-199,-9,-0.036387596,-0.001614785,0,3.725326661
NGA,1/1/12,-0.201890676,-0.455674547,0.132506854,-0.165163998,-0.318351053,-0.202770637,-147,-199,-0.027755959,-0.036387596,0,4.82239636
NGA,1/1/11,0.108389352,0.037746253,0.586365666,-0.258467125,-0.129719401,0.306021367,-87,-147,-0.016797383,-0.027755959,0,3.338979636
NGA,1/1/10,-0.296948092,-0.367317993,-0.047488462,-0.611139105,-0.161481101,-0.297313797,-115,-87,-0.022645449,-0.016797383,0,2.936231536
NGA,1/1/09,-0.16269706,0.088150324,-0.090695686,-0.428919749,-0.683530831,0.301510639,-393,-115,-0.081504308,-0.022645449,0,8.952970203
NGA,1/1/08,0.150575051,-0.32,0.202011152,-0.125838467,0.745593986,0.251108586,-247,-393,-0.0548478,-0.081504308,0,4.816767674
NGA,1/1/07,0.28647176,0.613729293,-0.015644098,0.643805849,0.22698389,-0.036516133,-189,-247,-0.044099062,-0.0548478,0,4.282396048
NGA,1/1/06,-0.030613272,-0.522209628,0.988897879,0.144322851,-0.714280597,-0.049796868,-185,-189,-0.045135115,-0.044099062,0,4.112183912
NGA,1/1/05,-0.411159275,0.013094405,-1.392821113,-0.419168559,-0.009355241,-0.247545867,-155,-185,-0.039450338,-0.045135115,0,3.382646819
NGA,1/1/04,-0.377983936,0.103306126,-0.201673982,-0.348162203,-0.870133719,-0.573255901,-157,-155,-0.04161194,-0.039450338,0,3.032139473
NGA,1/1/03,-0.116961571,-0.035843996,-0.209542475,-0.466768389,0.409270117,-0.281923116,-260,-157,-0.072963629,-0.04161194,0,2.981574539
NGA,1/1/02,-0.002310666,0.213388901,0.032073391,-0.200143209,-0.055240939,-0.001631476,-214,-260,-0.064325055,-0.072963629,0,3.838284639
NGA,1/1/01,-0.384473149,-0.621516866,-0.162575578,-0.351219268,-0.482714522,-0.304339513,-336,-214,-0.11016697,-0.064325055,0,3.494464976
NOR,1/1/14,0.43071222,0.464577374,-0.13873523,2.615620884,-0.492236046,-0.295665884,-497,-101,-0.006026854,-0.001220345,0,2.621050017
NOR,1/1/13,-0.023597645,-0.097745056,-0.105530676,-0.208144581,0.320950159,-0.027518069,-633,-497,-0.007729023,-0.006026854,0,3.725326661
NOR,1/1/12,-0.018019024,0.048548501,0.00565742,0.01837747,-0.11232094,-0.050357569,176,-633,0.002154989,-0.007729023,0,4.82239636
NOR,1/1/11,-0.024977852,0.008291994,0.019966806,-0.069652273,-0.067661036,-0.015834752,-1136,176,-0.013991927,0.002154989,0,3.338979636
NOR,1/1/10,-0.07020774,-0.220197147,0.041852932,-0.050931426,-0.01323829,-0.10852477,269,-1136,0.003330963,-0.013991927,0,2.936231536
NOR,1/1/09,0.045889598,-0.048275153,0.107665951,-0.083873146,0.174430635,0.079499704,524,269,0.006456882,0.003330963,0,8.952970203
NOR,1/1/08,0.103405924,0.649842712,0.062230279,0.060864606,-0.093147379,-0.162760599,2393,524,0.028968586,0.006456882,0,4.816767674
NOR,1/1/07,0.087637623,0.216507597,0.129748007,-0.054212724,0.051241648,0.094903588,726,2393,0.008625249,0.028968586,0,4.282396048
NOR,1/1/06,-0.153530908,-0.012699294,-0.468152079,-0.210709554,0.02493402,-0.101027632,-1551,726,-0.018517832,0.008625249,0,4.112183912
NOR,1/1/05,0.142202503,-0.095056774,0.486091094,0.165472911,-0.067156211,0.221661493,-1286,-1551,-0.015618296,-0.018517832,0,3.382646819
NOR,1/1/04,-0.112047199,-0.503181029,-0.525473343,-0.204209787,0.53014428,0.142483883,-1546,-1286,-0.01910469,-0.015618296,0,3.032139473
NOR,1/1/03,0.036013529,-0.479146173,0.334130161,-0.010473049,0.340661254,-0.00510455,-2595,-1546,-0.032911682,-0.01910469,0,2.981574539
NOR,1/1/02,-0.422916621,-1.096212661,-0.564701664,0.025030967,-0.305930272,-0.172769475,-255,-2595,-0.003293321,-0.032911682,0,3.838284639
NOR,1/1/01,0.071698075,0.076281299,0.004068112,-0.113404244,0.41582565,-0.024280441,-683,-255,-0.008874741,-0.003293321,0,3.494464976
OMN,1/1/14,0.4206703,0,-0.315051178,0.434453012,0.403151983,1.580797685,680,223,0.017401534,0.005773255,0,2.621050017
OMN,1/1/13,-0.072644441,0,0.154687894,-0.822178676,0.070356236,0.233912342,2262,680,0.055798833,0.017401534,0,3.725326661
OMN,1/1/12,0.059649409,0.063160405,0.201660141,-0.399102223,0.1435536,0.288975123,2328,2262,0.054350038,0.055798833,0,4.82239636
OMN,1/1/11,-0.124950161,0.01387792,-0.101088577,0.0356073,-0.167418748,-0.4057287,446,2328,0.010083511,0.054350038,0,3.338979636
OMN,1/1/10,0.052360816,0.283415819,0.065686353,-0.30420015,-0.044612565,0.261514623,4565,446,0.097753031,0.010083511,0,2.936231536
OMN,1/1/09,0.070113561,0.170573518,0.045719479,0.052298361,-0.050112154,0.132088602,828,4565,0.016750336,0.097753031,0,8.952970203
OMN,1/1/08,0.07250052,0.528120395,0.001840489,0.523642776,-0.043588548,-0.647512514,-926,828,-0.018751562,0.016750336,0,4.816767674
OMN,1/1/07,0.116674675,-0.194805762,-0.111359254,0.580382344,-0.07807243,0.387228474,-2688,-926,-0.056512923,-0.018751562,0,4.282396048
OMN,1/1/06,-0.231850058,-0.201856067,-0.796893706,0.349996475,-0.261092399,-0.249404591,-1269,-2688,-0.027831659,-0.056512923,0,4.112183912
OMN,1/1/05,-0.065921313,-0.494497516,0.241833879,-0.116768292,0.025299751,0.014525612,-1502,-1269,-0.033975177,-0.027831659,0,3.382646819
OMN,1/1/04,0.03603173,0.077118128,-0.055035438,-0.077202767,0.356003066,-0.120724337,-41,-1502,-0.000943798,-0.033975177,0,3.032139473
OMN,1/1/03,0.066571886,0.201902014,0.007298008,0.027761572,-0.002824167,0.098722002,583,-41,0.013337344,-0.000943798,0,2.981574539
OMN,1/1/02,-0.061957992,-0.0137733,-0.017304392,-0.277724473,0.01042423,-0.011412027,2409,583,0.053299054,0.013337344,0,3.838284639
OMN,1/1/01,0.002603688,-0.027524068,-0.015241593,0.187851643,0.058103734,-0.190171277,1561,2409,0.033079605,0.053299054,0,3.494464976
PAK,1/1/14,-0.070519524,-0.254228406,0.063549043,-0.168832009,0.05028412,-0.043370366,-180,-193,-0.036441279,-0.037651965,0,2.621050017
PAK,1/1/13,0.23381935,0.372851123,0.186699882,-0.183047841,0.57340374,0.219189847,-147,-180,-0.030778102,-0.036441279,0,3.725326661
PAK,1/1/12,0.051507208,0.302515627,0.014798655,-0.009707961,-0.028844138,-0.021226141,-134,-147,-0.02890624,-0.030778102,0,4.82239636
PAK,1/1/11,0.080054665,0.065003197,0.104947552,0.204409621,-0.070420022,0.096332978,-105,-134,-0.023249138,-0.02890624,0,3.338979636
PAK,1/1/10,-0.065625358,0.142109312,0.038805994,-0.185057768,-0.447296077,0.123311746,-67,-105,-0.015122735,-0.023249138,0,2.936231536
PAK,1/1/09,-0.012219348,0.018603448,-0.28720658,-0.059458553,0.464782576,-0.197817629,-24,-67,-0.005473218,-0.015122735,0,8.952970203
PAK,1/1/08,-0.205100306,-0.377312069,0.064477646,-0.314183228,-0.187330781,-0.211153098,-23,-24,-0.005273427,-0.005473218,0,4.816767674
PAK,1/1/07,0.2103764,-0.199014675,0.178913443,0.588653174,0.104903576,0.378426482,-24,-23,-0.005532518,-0.005273427,0,4.282396048
PAK,1/1/06,0.03710619,0.119454353,0.281851167,-0.170716211,-0.055258617,0.010200257,-60,-24,-0.013966707,-0.005532518,0,4.112183912
PAK,1/1/05,-0.071601548,0.210671452,-0.356629176,-0.045691644,-0.061382698,-0.104975676,-148,-60,-0.035309011,-0.013966707,0,3.382646819
PAK,1/1/04,-0.379313811,-0.669802439,-0.363900292,-0.340115703,-0.530428116,0.007677495,-194,-148,-0.048256067,-0.035309011,0,3.032139473
PAK,1/1/03,-0.021184269,-0.066697349,-0.167895706,0.320836126,0.118073766,-0.310238183,-207,-194,-0.05419465,-0.048256067,0,2.981574539
PAK,1/1/02,0.194088132,0.294386221,0.184110088,0.148665816,0.226680307,0.116598229,-151,-207,-0.041472372,-0.05419465,0,3.838284639
PAK,1/1/01,-0.186444578,0.055517729,0.128635764,0.208113293,-0.995080573,-0.329409101,-63,-151,-0.017824775,-0.041472372,0,3.494464976
PAN,1/1/14,-0.171544587,-0.324705882,-0.109650842,-0.108994346,-0.125222249,-0.189149618,-868,-726,-0.04278833,-0.03443383,1,2.621050017
PAN,1/1/13,-0.083835262,-0.414705882,-0.048467653,-0.211615167,-0.010337411,0.265949803,-876,-868,-0.04512276,-0.04278833,1,3.725326661
PAN,1/1/12,-0.106862083,0.056601918,-0.049939654,-0.15199709,-0.354828976,-0.034146615,-928,-876,-0.05013202,-0.04512276,1,4.82239636
PAN,1/1/11,-0.094592816,-0.276470588,-0.089858199,-0.141282208,0.010025071,0.024621844,-1289,-928,-0.074086665,-0.05013202,1,3.338979636
PAN,1/1/10,0.082508332,0.229411765,-0.159837894,0.387939229,0.05698818,-0.10195962,-1551,-1289,-0.097095569,-0.074086665,1,2.936231536
PAN,1/1/09,0.02256343,0.294117647,-0.032780938,-0.039624826,-0.041034616,-0.067860118,-615,-1551,-0.041271332,-0.097095569,1,8.952970203
PAN,1/1/08,-0.023568613,0.21,0.237831388,-0.344628994,-0.161923344,-0.059122116,-9,-615,-0.000616797,-0.041271332,1,4.816767674
PAN,1/1/07,0.20396686,0.263825161,-0.046059293,0.569394955,0.108072437,0.124601038,-945,-9,-0.066977452,-0.000616797,1,4.282396048
PAN,1/1/06,0.017085852,0.074410133,-0.082924628,0.141701051,-0.01357222,-0.034185077,-1277,-945,-0.098283368,-0.066977452,1,4.112183912
PAN,1/1/05,-0.003626947,-0.054117647,0.101332314,0.095536832,-0.080431639,-0.080454595,-786,-1277,-0.065676788,-0.098283368,1,3.382646819
PAN,1/1/04,-0.052308723,-0.009268906,-0.347644319,0.123966458,-0.000360181,-0.028236665,-600,-786,-0.053208755,-0.065676788,1,3.032139473
PAN,1/1/03,0.034487903,-0.094389491,-0.021820089,0.081003252,0.050059781,0.15758606,-599,-600,-0.05610348,-0.053208755,1,2.981574539
PAN,1/1/02,-0.058153911,-0.075575312,-0.000994792,-0.032948344,-0.041966385,-0.139284725,-252,-599,-0.024577012,-0.05610348,1,3.838284639
PAN,1/1/01,0.048783514,0.017523591,0.050935243,-0.04874972,0.127280801,0.096927654,-49,-252,-0.004849814,-0.024577012,1,3.494464976
PRY,1/1/14,-0.10090592,-0.203526915,-0.139056697,0.046592933,-0.319773765,0.111234846,-157,-247,-0.018557355,-0.028515641,0,2.621050017
PRY,1/1/13,0.079229331,0.009180923,-0.086777138,-0.021131756,0.349981471,0.144893156,-280,-157,-0.033975605,-0.018557355,0,3.725326661
PRY,1/1/12,0.01701914,0.441781416,-0.064998983,-0.13968996,-0.280540922,0.128544149,-909,-280,-0.119002614,-0.033975605,0,4.82239636
PRY,1/1/11,-0.033622498,-0.295369748,0.092609034,-0.243047883,0.153344772,0.124351334,184,-909,0.025258721,-0.119002614,0,3.338979636
PRY,1/1/10,-0.103884311,-0.008873217,-0.040113259,-0.218741381,-0.012030302,-0.239663397,-215,184,-0.02957778,0.025258721,0,2.936231536
PRY,1/1/09,-0.142773194,-0.420204681,-0.114156878,0.052339818,0.020024643,-0.251868872,-744,-215,-0.109682729,-0.02957778,0,8.952970203
PRY,1/1/08,0.090298458,0.860926638,-0.13022421,-0.123064508,0.115804185,-0.271949816,360,-744,0.05457553,-0.109682729,0,4.816767674
PRY,1/1/07,-0.166714013,-0.238762982,-0.17579003,-0.340512203,-0.077434946,-0.001069906,-312,360,-0.047124394,0.05457553,0,4.282396048
PRY,1/1/06,0.024310029,0.054586945,0.175097012,-0.085536898,0.07321124,-0.095808154,-238,-312,-0.037502425,-0.047124394,0,4.112183912
